class_name,class_description,method,method_description,data_type
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())","saveEvent(java.lang.String eventType,         org.json.JSONObject event)",Save event long.,protected long
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setDeviceId(java.lang.String deviceId),Sets a custom device id.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setEventMaxCount(int eventMaxCount),Sets event max count.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setEventUploadMaxBatchSize(int eventUploadMaxBatchSize),Sets event upload max batch size.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setEventUploadPeriodMillis(int eventUploadPeriodMillis),Sets event upload period millis.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setEventUploadThreshold(int eventUploadThreshold),Sets event upload threshold.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setFlushEventsOnClose(boolean flushEventsOnClose),Enable/disable flushing of unsent events on app close (enabled by default).,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())","setGroup(java.lang.String groupType,        java.lang.Object groupName)",Sets the user's group(s).,void
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setLogLevel(int logLevel),Sets the logging level.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setMinTimeBetweenSessionsMillis(long minTimeBetweenSessionsMillis),Sets min time between sessions millis.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setOffline(boolean offline),Sets offline.,AmplitudeClient
com.amplitude.api.AmplitudeClient,"AmplitudeClient This is the SDK instance class that contains all of the SDK functionality. Note: call the methods on the default shared instance in the Amplitude class, for example: Amplitude.getInstance().logEvent(); Many of the SDK functions return the SDK instance back, allowing you to chain multiple method calls together, for example: Amplitude.getInstance().initialize(this, ""APIKEY"").enableForegroundTracking(getApplication())",setOptOut(boolean optOut),Sets opt out.,AmplitudeClient
